title,genre,youtube_url,title_clean,lyrics
Ray Charles - Hit The Road Jack (Official Lyrics Video),pop,https://www.youtube.com/watch?v=uSiHqxgE2d0,Ray Charles Hit The Road Jack,"Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more What'd you say? Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more Old woman, old woman, don't treat me so mean You're the meanest old woman that I've ever seen I guess if you say so I'll have to pack my things and go (That's right) Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more What'd you say? Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more Now, baby, listen, baby, don't you treat me this-a way 'Cause I'll be back on my feet someday Don't care if you do, cause it's understood You ain't got no money, you just ain't no good Well, I guess if you say so I'll have to pack my things and go (That's right) Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more What'd you say? Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more Well (Don't ya come back no more) Uh, what'd you say? (Don't ya come back no more) I didn't understand you (Don't ya come back no more) You can't mean that (Don't ya come back no more) Oh, now, baby, please (Don't ya come back no more) What you're trying to do to me? (Don't ya come back no more)"
Chubby Checker - The Twist (Official Music Video),pop,https://www.youtube.com/watch?v=-CCgDvUM4TM,Chubby Checker The Twist,"Come on, baby, let's, do the twist Come on, baby, let's do the twist Take me by my little hand And go like this Ee-yah, twist, baby, baby, twist Ooh-ooh-ooh-yeah just like this Come on, little miss, and do the twist My daddy is sleepin', and Mama ain't around Yeah, Daddy's just sleepin', and Mama ain't around We're gonna twist 'n' twist 'n' twist 'n' 'Til we tear the house down Come on and twist, yeah, baby, twist Ooh-ooh-ooh-yeah just like this Come on, little miss, and do the twist, ee-yah Yeah, you should see my little sis You should see my, my little sis She really knows how to rock She knows how to twist Come on and twist, yeah, baby, twist Ooh-ooh-ooh-yeah just like this Come on, little miss, and do the twist Yeah, mess all 'round Yeah, twist all night Twist"
You're The One That I Want (From “Grease”),pop,https://www.youtube.com/watch?v=e__Pp4FxsjU,You're The One That I Want,"I got chills, they're multiplying And I'm losing control 'Cause the power you're supplying It's electrifying You better shape up, 'cause I need a man And my heart is set on you (And my heart is set on you) You better shape up, you better understand To my heart, I must be true Nothing left, nothing left for me to do You're the one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh The one I need (One I need) Oh, yes, indeed (Yes, indeed) If you're filled with affection You're too shy to convey Meditate in my direction Feel your way I better shape up, 'cause you need a man I need a man who can keep me satisfied (Who can keep me satisfied) I better shape up if I'm gonna prove You better prove that my faith is justified Are you sure? Yes, I'm sure down deep inside You're the one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh The one I need (One I need) Oh, yes, indeed (Yes, indeed) You're the one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh The one I need (One I need) Oh, yes, indeed (Yes, indeed) You're the one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want (You are the one I want) Ooh, ooh, ooh The one I need (One I need) Oh, yes, indeed (Yes, indeed) You're the one that I want (You are the one I want) Ooh, ooh, ooh, honey The one that I want"
David Bowie - Modern Love (Official Video),pop,https://www.youtube.com/watch?v=HivQqTtiHVw,David Bowie Modern Love,"I know when to go out Know when to stay in Get things done I catch the paper boy But things don't really change I'm standing in the wind But I never wave bye-bye But I try I try There's no sign of life It's just the power to charm I'm lying in the rain But I never wave bye-bye But I try I try Never going to fall for (Modern love) Walks beside me (Modern love) Walks on by (Modern love) Gets me to the church on time (Church on time) Terrifies me (Church on time) Makes me party (Church on time) Puts my trust in God and man (God and man) No confessions (God and man) No religion (God and man) Don't believe in modern love It's not really work It's just the power to charm Still standing in the wind But I never wave bye-bye But I try I try Never going to fall for (Modern love) Walks beside me (Modern love) Walks on by (Modern love) Gets me to the church on time (Church on time) Terrifies me (Church on time) Makes me party (Church on time) Puts my trust in God and man (God and man) No confessions (God and man) No religion (God and man) Don't believe in modern love (Modern love) Walks beside me (Modern love) Walks on by (Modern love) Gets me to the church on time (Church on time) Terrifies me (Church on time) Makes me party (Church on time) Puts my trust in God and man (God and man) No confessions (God and man) No religion (God and man) Don't believe in modern love Modern love, modern love, modern love, modern love Modern love, modern love, modern love, modern love (Modern love, modern love, modern love, modern love) Modern love, walks beside me (Modern love) Modern love, walks on by (Modern love) Modern love, walks beside me (Modern love) Modern love, walks on by (Modern love) Never gonna fall for (Modern love, modern love, modern love, modern love)"
The Foundations - Build Me Up Buttercup (Lyric Video),pop,https://www.youtube.com/watch?v=hSofzQURQDk,The Foundations Build Me Up Buttercup,"Why do you build me up (Build me up) Buttercup, baby Just to let me down? (Let me down) And mess me around And then, worst of all (Worst of all) You never call, baby When you say you will (Say you will) But I love you still I need you (I need you) More than anyone, darling You know that I have from the start So build me up (Build me up) Buttercup, don't break my heart ""I'll be over at ten,"" you told me time and again But you're late, I wait around and then (Ba-dah-dah) I went to the door, I can't take any more It's not you, you let me down again (Hey, hey, hey) Baby, baby, try to find (Hey, hey, hey) A little time and I'll make you happy (Hey, hey, hey) I'll be home, I'll be beside the phone waiting for you Ooh ooh ooh, ooh ooh ooh Why do you build me up (Build me up) Buttercup, baby Just to let me down? (Let me down) And mess me around And then, worst of all (Worst of all) You never call, baby When you say you will (Say you will) But I love you still I need you (I need you) More than anyone, darling You know that I have from the start So build me up (Build me up) Buttercup, don't break my heart To you, I'm a toy, but I could be the boy you adore If you'd just let me know (Ba-dah-dah) Although you're untrue, I'm attracted to you all the more Why do I need you so? (Hey, hey, hey) Baby, baby, try to find (Hey, hey, hey) A little time and I'll make you happy (Hey, hey, hey) I'll be home, I'll be beside the phone waiting for you Ooh ooh ooh, ooh ooh ooh Why do you build me up (Build me up) Buttercup, baby Just to let me down? (Let me down) And mess me around And then, worst of all (Worst of all) You never call, baby When you say you will (Say you will) But I love you still I need you (I need you) More than anyone, darling You know that I have from the start So build me up (Build me up) Buttercup, don't break my heart I-I-I need you more than anyone, baby You know that I have from the start So build me up (Build me up) Buttercup, don't break my heart"
Lauryn Hill - Doo Wop (That Thing) (Official HD Video),pop,https://www.youtube.com/watch?v=T6QKqFPRZSA,Lauryn Hill Doo Wop,"Yo, 'member back on the bouley when cats used to harmonize like (Ooh, ooh-ooh, ooh) Yo, yo, my men and my women, don't forget about the deen (Ooh, ooh-ooh, ooh) The Sirat al-Mustaqim Yo, (Eheh) it's about a thing (Uh, yo, yo; ooh, ooh-ooh, ooh) If ya feel real good wavin' your hands in the air (What? What-woah) And lick two shots in the atmosphere (Yeah, yeah) Yeah, uh-yeah, yeah, yeah, yeah (Put them up, put them up; yeah, yeah) Yeah, uh-yeah, yeah, yeah, yeah (Put them up, put them up; yeah, yeah) Uh-yeah, yeah, yeah, yeah (Put them up, put them up; yeah, yeah) It's been three weeks since you were looking for your friend The one you let hit it and never called you again (Uh) 'Member when he told you he was 'bout the Benjamins? (Uh-huh, yeah) You act like you ain't hear him then give him a little trim To begin, how you think you're really gon' pretend (Pretend) Like you wasn't down and you called him again? (Called him again, friend) Plus, when you give it up so easy you ain't even foolin' him (Him) If you did it then, then you'd probably **** again Talking out your neck, sayin' you're a Christian A Muslim, sleeping with the jinn Now that was the sin that did Jezebel in Who you gon' tell when the repercussions spin? Showing off your ass 'cause you're thinking it's a trend Girlfriend, let me break it down for you again You know I only say it 'cause I'm truly genuine Don't be a hard rock when you really are a gem Baby girl, respect is just a minimum (Minimum) Ni*** **** and you still defendin' 'em (Defendin' 'em) Now, Lauryn is only human (Human) Don't think I haven't been through the same predicament (I been there) Let it sit inside your head like a million women in Philly, Penn (Philly, Penn) It's silly when girls sell their souls because it's in ('Cause it's in) Look at where you be in, hair weaves like Europeans (Europeans) Fake nails done by Koreans Come again Yuh, a win-win, come again A win-win, come again (Yeah, yeah) My friend, come again Guys, you know you'd better watch out (Uh) Some girls, some girls are only about That thing, that thing, that thing That thing, that thing, that thing (Yuh, yum) The second verse is dedicated to the men (The men) More concerned with his rims and his Timbs than his women Him and his men come in the club like hooligans Don't care who they offend, poppin' yang (Like you got yen) Let's stop pretend, the ones that pack pistols by they waist men Cristal by the case men, still in they mother's basement The pretty-face men claiming that they did a bid men Need to take care of they three or four kids And they face a court case when the child support late (The child support late) Money taking and heart breaking, now you wonder why women hate men (Why) The sneaky, silent men, the punk, domestic violence men (Why) Quick to shoot the semen, stop acting like boys and be men (Be men) How you gonna win when you ain't right within? (Be men) How you gonna win when you ain't right within? (Bredrin) How you gonna win when you ain't right within? (Be men) Uh-uh, come again (Uh-uh; yeah, yeah; come again) Yo-yo-yo, come again (Yeah, yeah; come again) The bredrin, come again (Yeah, yeah; come again) And sistren, come again (Yeah, yeah; come again) Watch out, watch out (Bom, bom, bom) Look out, look out (Bom, bom) Watch out, watch out (Bom, bom) Look out, look out Watch out, watch out (Bom, bom, bom) Look out, look out (Bom, bom) Watch out, watch out (Bom, bom) Look out, look out Girls, you know you'd better watch out (Uh, hahah) Some guys, some guys are only about That thing, that thing, that thing That thing, that thing, that thing Guys, you know you'd better watch out 'Cause girls, some girls are only about That thing, that thing, that thing That thing, that thing, that thing Some guys, some guys are only about that thing (Girls, you know youd better watch out) Yuh Some guys, (Girls) some guys are only about that thing That thing, that thing, that thing (We takin' this back, yuh, haha) That thing, that thing, that thing (Takin' it back, yuh) Class! Hey, weve got some very intelligent women here, man Do you think youre too young to really love somebody? (No! No, no, I dont think so) I say it for me, uh, Im an adult I say, wait Youre too young to be in love, this is silly Youre infatuated or whatever, you got nice jeans You wear fancy Adidas I mean, it might be something I dont know (It's the difference from loving somebody and being in love with somebody) Well, you tell me. Whats the difference? (Okay. You can love anybody but when youre in love with somebody youre looking at it like thisyoure taking that person for what he or she is no matter what he or she look like or no matter what he or she do) (Youre crazy! You fall in love, you can fall out of love) (You might stop being in love with them but you are not gonna stop loving that person) (Maybe they aint never been loved before or been in love before, they dont know what the feeling is to be loved) (She poetic) She killed it, we could end that conversation with that, right?"
Then He Kissed Me,pop,https://www.youtube.com/watch?v=ZLZCGWCUtgY,Then He Kissed Me,"Well, he walked up to me and he asked me if I wanted to dance He looked kind of nice and so I said I might take a chance When he danced he held me tight And when he walked me home that night All the stars were shining bright and then he kissed me Each time I saw him I couldn't wait to see him again I wanted to let him know that he was more than a friend I didn't know just what to do So I whispered, ""I love you"" And he said that he loved me too and then he kissed me He kissed me in a way that I've never been kissed before He kissed me In a way that I want to be kissed forever more I knew that he was mine so I gave him all the love that I had And one day, he took me home to meet his mom and his dad Then he asked me to be his bride And always be right by his side I felt so happy I almost cried and then he kissed me Then he asked me to be his bride And always be right by his side I felt so happy I almost cried and then he kissed me And then he kissed me And then he kissed me"
Disclosure - Latch ft. Sam Smith,pop,https://www.youtube.com/watch?v=93ASUImTedo,Disclosure Latch ft Sam Smith,"Un autre Un autre Un autre Tu soulves mon cur quand le reste de moi est terre Tu, tu m'envotes mme quand tu n'es pas l S'il y a des limites, j'essaierai de les dmolir Je m'accroche , bb, maintenant je sais ce que j'ai trouv Je sens que nous sommes suffisamment proches Je veux enfermer ton amour Je sens que nous sommes suffisammnt proches Puis-je enfrmer ton amour, bb ? Maintenant que je t'ai dans mon espace Je ne te laisserai pas partir Tu es enchan dans mon treinte Je m'accroche toi Maintenant que je t'ai dans mon espace Je ne te laisserai pas partir Tu es enchan dans mon treinte Je m'accroche toi Je suis envot, je suis envelopp par ton contact Je me sens si amoureux, serre-moi fort dans ton treinte Comment fais-tu ? Tu me fais perdre le souffle Que m'as-tu donn pour faire battre mon cur hors de ma poitrine Je sens que nous sommes suffisamment proches Je veux enfermer ton amour ? Je sens que nous sommes suffisamment proches Puis-je enfermer ton amour, bb ? Je sens que nous sommes suffisamment proches Je veux enfermer ton amour ? Je sens que nous sommes suffisamment proches Puis-je enfermer ton amour, bb ? Maintenant que je t'ai dans mon espace Je ne te laisserai pas partir Tu es enchan dans mon treinte Je m'accroche toi Maintenant que je t'ai dans mon espace Je ne te laisserai pas partir Tu es enchan dans mon treinte Je m'accroche toi Je m'accroche toi Je ne te laisserai pas partir Je m'accroche toi Je ne te laisserai pas partir Je ne te laisserai pas partir, je ne te laisserai pas partir Je ne te laisserai pas partir, je ne te laisserai pas partir"
Thinkin Bout You,pop,https://www.youtube.com/watch?v=6JHu3b-pbh8,Thinkin Bout You,"A tornado flew around my room before you came Excuse the mess it made, it usually doesn't rain in Southern California, much like Arizona My eyes don't shed tears, but, boy, they pour when I'm thinkin' 'bout you, ooh, no, no, no I've been thinkin' 'bout you, you know, know, know I've been thinkin' 'bout you, do you think about me still? Do ya, do ya? Or do you not think so far ahead? 'Cause I been thinkin' 'bout forever, ooh Or do you not think so far ahead? 'Cause I been thinkin' 'bout forever, ooh No, I don't like you, I just thought you were cool enough to kick it Got a beach house I could sell you in Idaho Since you think I don't love you, I just thought you were cute That's why I kissed you Got a fighter jet, I don't get to fly it though I'm lying down Thinkin' 'bout you, ooh, no, no, no I've been thinkin' 'bout you, you know, know, know I've been thinkin' 'bout you, do you think about me still? Do ya, do ya? Or do you not think so far ahead? 'Cause I been thinkin' 'bout forever, ooh Or do you not think so far ahead? 'Cause I been thinkin' 'bout forever, ooh Yes, of course, I remember, how could I forget (How could I forget) How you feel? (How you feel?) You know you were my first time, a new feel It won't ever get old, not in my soul, not in my spirit, keep it alive We'll go down this road 'til it turns from color to black and white Or do you not think so far ahead? 'Cause I been thinkin' 'bout forever, ooh Or do you not think so far ahead? 'Cause I been thinkin' 'bout forever, ooh"
Happy Together,pop,https://www.youtube.com/watch?v=BqZ6sRHpWIk,Happy Together,"Imagine me and you, I do I think about you day and night, it's only right To think about the girl you love and hold her tight So happy together If I should call you up, invest a dime (Call you up) And you say you belong to me, and ease my mind (Ease my mind) Imagine how the world could be, so very fine (Very fine) So happy together I can't see me lovin' nobody but you For all my life When you're with me, baby, the skies'll be blue For all my life Me and you, and you and me (You and me) No matter how they toss the dice, it had to be (It had to be) The only one for me is you, and you for me (You for me) So happy together I can't see me lovin' nobody but you For all my life When you're with me, baby, the skies'll be blue For all my life Me and you and you and me No matter how they toss the dice, it had to be The only one for me is you, and you for me So happy together Ba-ba-ba-ba, ba-ba-ba-ba, ba-ba-ba Ba-ba-ba, ba Ba-ba-ba-ba, ba-ba-ba-ba, ba-ba-ba Ba-ba-ba, ba Me and you, and you and me No matter how they toss the dice, it had to be The only one for me is you, and you for me So happy together So happy together And how is the weather? So happy together We're happy together So happy together Happy together So happy together So happy together (Ba-ba-ba-ba, ba-ba-ba-ba)"
The Pointer Sisters - I'm So Excited,pop,https://www.youtube.com/watch?v=8iwBM_YB1sE,The Pointer Sisters I'm So Excited,"Tonight's the night we're gonna make it happen Tonight, we'll put all other things aside Give in this time and show me some affection We're going for those pleasures in the night I want to love you, feel you Wrap myself around you I want to squeeze you, please you I just can't get enough And if you move real slow, I'll let it go I'm so excited, and I just can't hide it I'm about to lose control, and I think I like it I'm so excited, and I just can't hide it And I know, I know, I know, I know I know I want you We shouldn't even think about tomorrow Sweet memories will last a long, long time We'll have a good time, baby, don't you worry And if we're still playing 'round, boy, that's just fine Let's get excited, we just can't hide it I'm about to lose control and I think I like it I'm so excited, and I just can't hide it I know, I know, I know, I know I know I want you, I want you, I want you Oh boy, I want to love you, feel you Honey, wrap myself around you I want to squeeze you, please you No, I just can't get enough And if you move real slow, I'll let it go I'm so excited, and I just can't hide it I'm about to lose control and I think I like it I'm so excited, and I just can't hide it I know, I know, I know, I know I know I want you, want you I'm so excited (Look what you do to me) And I just can't hide it (Youve got me burning up) I'm about to lose control and I think I like it (Oh, oh, oh, oh, ow!) I'm so excited (How did you get to me?) And I can't deny it (Ive got to give it up) I know (Oh, oh, oh, oh ow!) I know I want you I'm so excited (Look what you do to me) Oh, boy (Youve got me burning up) Oh, oh, oh, oh, ow! I'm so excited (How did you get to me?) Look at me (Ive got to give it up) Oh, oh, oh, oh ow! I'm so excited (Look what you do to me, youve got me burning up) Oh, oh, oh, oh, ow!"
JoJo - Leave (Get Out) (Official Music Video),pop,https://www.youtube.com/watch?v=fWzoSy6QEwk,JoJo Leave,"Mm, oh Yeah (Yeah) I've been waiting all day here for ya, bae So won't you come and sit and talk to me And tell me how we're gonna be together always? Hope you know that when it's late at night I hold on to my pillow tight And think of how you promised me forever I never thought that anyone Could make me feel this way, uh Now that you're here, boy, all I want Is just a chance to say Get out (Leave) right now It's the end of you and me It's too late (Now) and I can't wait for you to be gone 'Cause I know about her (Who?) and I wonder (Why?) How I bought all the lies You said that you would treat me right But you was just a waste of time (Waste of time) Tell me why you're looking so confused When I'm the one who didn't know the truth How could you ever be so cold? To go behind my back and call my friend Boy, you must have gone and bumped your head Because you left her number on your phone So now after all is said and done Maybe I'm the one to blame, but To think that you could be the one Well, it didn't work out that way Get out (Leave) right now It's the end of you and me It's too late (Now) and I can't wait for you to be gone (You to be gone) 'Cause I know about her (Who?) and I wonder (Why?) How I bought all the lies (All of the lies that you) You said that you would treat me right But you was just a waste of time (Waste of time) I wanted you right here with me But I have no choice, you've gotta leave Because my heart is breakin' With every word I'm sayin' Oh, I gave up everything I had (Oh) On somethin' that just wouldn't last (Oh) But I refuse to cry No tears will fall from these eyes Oh, oh Get out Get out (Leave) right now It's the end of you and me (You and me) It's too late (Now) and I can't wait for you to be gone (You to be gone) 'Cause I know about her (Who?) and I wonder (Why?) How I bought all the lies (How did I buy all the lies?) You said that you would treat me right But you was just a waste of time (Waste of time, oh) Get out (Leave) right now It's the end of you and me (Hey, yeah) It's too late (Now) and I can't wait for you to be gone (You got to go) 'Cause I know about her (Who?) and I wonder (Why?) How I bought all the lies You said that you would treat me right (Treat me right) But you was just a waste of time (Waste of time, oh, yeah) Get out (Leave) You and me It's too late (Now; too late) You 'Bout her (Who? Why?) You said that you would treat me right (No) But you was just a waste of time (Waste of time) Oh, oh, oh, oh"
Bee Gees - How Deep Is Your Love (Official Video),pop,https://www.youtube.com/watch?v=XpqqjU7u5Yc,Bee Gees How Deep Is Your Love,"I know your eyes in the mornin' sun I feel you touch me in the pourin' rain And the moment that you wander far from me I wanna feel you in my arms again And you come to me on a summer breeze Keep me warm in your love, then you softly leave And it's me you need to show How deep is your love? How deep is your love? How deep is your love? I really mean to learn 'Cause we're livin' in a world of fools Breakin' us down When they all should let us be We belong to you and me I believe in you You know the door to my very soul You're the light in my deepest, darkest hour You're my saviour when I fall And you may not think I care for you When you know down inside that I really do And it's me you need to show How deep is your love? How deep is your love? How deep is your love? I really mean to learn 'Cause we're livin' in a world of fools Breakin' us down When they all should let us be We belong to you and me Na-na-na-na-na Na-na-na-na, na-na-na-na-na Na-na-na, na-na-na-na-na-na-na Na-na-na, na-na-na-na And you come to me on a summer breeze Keep me warm in your love, then you softly leave And it's me you need to show How deep is your love? How deep is your love? How deep is your love? I really mean to learn (I really mean to learn) 'Cause we're livin' in a world of fools Breakin' us down When they all should let us be We belong to you and me (Na-na-na-na-na) How deep is your love? How deep is your love? I really mean to learn 'Cause we're livin' in a world of fools Breakin' us down When they all should let us be We belong to you and me (Na-na-na-na-na) How deep is your love? How deep is your love? I really mean to learn 'Cause we're livin' in a world of fools Breakin' us down When they all should let us be We belong to you and me"
Dua Lipa - Levitating Featuring DaBaby (Official Music Video),pop,https://www.youtube.com/watch?v=TUVcZfQe-Kw,Dua Lipa Levitating Featuring DaBaby,"Billboard bebeim, Dua Lipa gelirken onlar dans ettir Herkes koacak bir dans pisti aryor Eer benimle kamak istiyorsan, bir galaksi biliyorum Ve seni gezmeye gtrebilirim imde ritme kaplacamza dair bir his var Mziin mr boyu durmad bir yerde Parlt gkyznde, parlt gzlerimde Tam istediim gibi parlyor Eer bir ortaa ihtiyacn olduunu dnyorsan Benimle mkemmel zamanda tantn Sen beni istiyorsun, ben seni istiyorum, bebeim ekerim, havaya uuyorum Samanyolu, kayoruz Evet, evet, evet, evet, evet Yakladm seni, ay , sen benim yldz msn Btn gece sana ihtiyacm var, hadi, benimle dans et Havalara uuyorum Sen, ay , sen benim yldz msn (Sen ay sn) Btn gece sana ihtiyacm var, hadi, benimle dans et Havalara uuyorum Ben en iyilerindeyim, tartlacak bir ey yok (Hadi) Hala uuyorum, ar ila etkisindeyim ronik, Ben onlara ak veriyorum sonunda yine benden nefret ediyorlar (Git) Kz bana syledi beni seviyormu ve beklemi Senin akn iin abalyordum ve sabrm tkeniyor Sarlacak birine ihtiyacm var, temele bile dndm Gryor musun bana neler yaptrdn (Evet) Beni yerimden edebilirler, ama kimse bu eylemi durduramaz Uh-uh, hadi Sol ayak, sa ayak, uuyorum (Hadi) Pop Yldzlar (Git), Dua Lipa ve DaBaby Peinde olduum tm nimetler iin ayakkablarm balamak zorunda kaldm (Git) Eer dersem, daha iyi bir durumda olurum Yani yeti, daha iyisin yap Kalk ve paray kovala (Evet, evet) Hep terk ederler dtnde, ama beraber koarsnz (Hey) Dnyann arl omuzlarmda, bam dik tutuyorum imdi, bebek, aya kalk, nk, kz, sen Sen beni istiyorsun, ben seni istiyorum, bebeim ekerim, havaya uuyorum Samanyolu, kayoruz Evet, evet, evet, evet, evet Yakladm seni, ay , sen benim yldz msn Btn gece sana ihtiyacm var, hadi, benimle dans et Havalara uuyorum Sen, ay , sen benim yldz msn (Sen ay sn) Btn gece sana ihtiyacm var, hadi, benimle dans et Havalara uuyorum Bu gece benimle uzaklara uabilirsin Bu gece benimle uzaklara uabilirsin Bebeim, brak seni gezmeye gtreyim Evet, evet, evet, evet, evet Havalara uuyorum (Woo) Bu gece benimle uzaklara uabilirsin Bu gece benimle uzaklara uabilirsin Bebeim, brak seni gezmeye gtreyim Evet, evet, evet, evet, evet (Woo) Akm bir roket gibi, frlamasn izle Ve ok heyecan verici hissediyorum, dibine kadar dans ediyorum Ve istesem bile durduramam Evet, evet, evet, evet, evet Akm bir roket gibi, frlamasn izle Ve ok heyecan verici hissediyorum, dibine kadar dans ediyorum Ve istesem bile durduramam Evet, evet, evet, evet, evet Sen beni istiyorsun, ben seni istiyorum, bebeim ekerim, havalara uuyorum Samanyolu, kayoruz Yakladm seni (Evet), ay , sen benim yldz msn Btn gece sana ihtiyacm var (Btn gece), hadi, benimle dans et Havalara uuyorum (Woo) Bu gece benimle uzaklara uabilirsin (Bu gece) Bu gece benimle uzaklara uabilirsin Bebeim, brak seni gezmeye gtreyim Evet, evet, evet, evet, evet (Seni gezmeye gtreyim) Havalara uuyorum (Woo) Bu gece benimle uzaklara uabilirsin (Bu gece) Bu gece benimle uzaklara uabilirsin Bebeim, brak seni gezmeye gtreyim Evet, evet, evet, evet, evet (Brak seni gezmeye gtreyim) Yakladm seni , ay , sen benim yldz msn Btn gece sana ihtiyacm var, hadi, benimle dans et Havalara uuyorum"
"DMX - Party Up (Up In Here) (Enhanced Video, Edited)",pop,https://www.youtube.com/watch?v=thIVtEOtlWM,DMX Party Up,"Uh Uh Woo! Y'all gon' make me lose my mind Up in here, up in here Y'all gon' make me go all out Up in here, up in here Y'all gon' make me act a fool Up in here, up in here Y'all gon' make me lose my cool Up in here, up in here If I gots to bring it to you cowards, then it's gonna be quick (Aight) All your mans that been to jail before, suck my dick And all them other cats you run with, get done with dumb quick How the fuck you gon' cross the dog on some bum shit? (Aight) There go the gun click, 911 shit All over some dumb shit, ain't that some shit? Y'all niggas remind me of a strip club 'Cause every time you come around, it's like what? I just gotta get my dick sucked And I don't know who the fuck you think you talkin' to But I'm not him, aight, Slim? So watch what you do Or you gon' find yourself buried next to someone else And we all thought you loved yourself But that couldn't have been the issue Or maybe they just saying that now 'cause they miss you Shit, a nigga tried to diss you That's why you laying on your back Looking at the roof of the church Preacher tellin' the truth and it hurts Y'all gon' make me lose my mind Up in here, up in here Y'all gon' make me go all out Up in here, up in here Y'all gon' make me act a fool Up in here, up in here Y'all gon' make me lose my cool Up in here, up in here Off the chain, I leave niggas soft in the brain 'Cause niggas still want the fame off the name First of all, you ain't rapped long enough To be fucking with me, and you, you ain't strong enough So whatever it is you puffin' on That got you think that you Superman, I got the Kryptonite Should I smack him with my dick or the mic? Y'all niggas is characters, not even good actors What's gon' be the outcome? (Hmm), let's add up all the factors You wack, you twisted, your girl's a ho You broke, the kid ain't yours and everybody know Your old man say you stupid, you be like, ""So?"" ""I love my baby mother, I'll never let her go"" I'm tired of weak-ass niggas whining over puss That don't belong to them, fuck is wrong with them? They fuck it up for real niggas like my mans and them Who get it all on the strength of the hands with them, man Y'all gon' make me lose my mind Up in here, up in here Y'all gon' make me go all out Up in here, up in here Y'all gon' make me act a fool Up in here, up in here Y'all gon' make me lose my cool Up in here, up in here I bring down rain so heavy it hurts the head No more talking, put him in the dirt instead You keep walking, 'less you tryna end up red 'Cause if I end up fed, y'all end up dead 'Cause you's a soft type nigga Fake up North type nigga Get pushed like a soft white nigga Dog is a dog, blood's thicker than water We done been through the mud and we quicker to slaughter The bigger the order, the more guns we brung out Run up in there, everybody come out, don't nobody burn out Sun in to sun out, I'ma keep the gun out Nigga running his mouth, I'ma blow his lung out Listen, your ass is about to be missin' You know who gon' find you? (Who?), some old man fishin' Grandma wishin' your soul's at rest But it's hard to digest with the size of the hole in your chest Y'all gon' make me lose my mind Up in here, up in here Y'all gon' make me go all out Up in here, up in here Y'all gon' make me act a fool Up in here, up in here Y'all gon' make me lose my cool Up in here, up in here One, two, meet me outside Meet me outside, meet me outside All my Ruff Ryders gon' meet me outside Meet me outside, meet me outside All my big ballers gon' meet me outside Meet me outside, meet me outside All my fly ladies gon' meet me outside Meet me outside, meet me outside All my street-street people, meet me outside Meet me outside, outside, motherfucker X has got y'all bouncin' again Bouncin' again, bounce-bouncin' again Dark Man X got y'all bouncin' again Bouncin' again, bounce-bouncin' again Swizz-Swizz got y'all bouncin' again Bouncin' again, bounce-bouncin' again Ruff Ryders got y'all bouncin' again Bouncin' again, bounce-bouncin' again Dark Man, let's get it bouncin' again Bouncin' again, bounce-bouncin' again Dark Man, let's get it bouncin' again Bouncin' again, bounce-bouncin' again All my streets, they bouncin' again Bouncin' again, we're bouncin' again Swizz-Swizz Beatz, we're bouncin' again Bouncin' again and we bouncin' again Double R, keep it comin' (Ain't nothin' y'all can do) Ain't nothin' y'all can do now"
